doi	fk_idx	cole_idx	date
nnano.2012.222	27.3	42.05	2012-12-05T00:00:00Z
nnano.2012.226	39.4	96.24	2012-12-05T00:00:00Z
nnano.2012.213	19.2	22.29	2012-11-25T00:00:00Z
nnano.2012.170	17.7	29.28	2012-10-07T00:00:00Z
nnano.2012.189	17.3	32.35	2012-10-28T00:00:00Z
nnano.2012.186	18.7	31.6	2012-10-28T00:00:00Z
nnano.2012.190	18.5	30.15	2012-10-28T00:00:00Z
nnano.2012.177	17.5	19.21	2012-10-08T00:00:00Z
nnano.2012.166	17.1	30.78	2012-09-30T00:00:00Z
npre.2012.7116.1	-15.7	-15.81	2012-04-03T00:00:00Z
npre.2012.7028.1	-15.7	-15.81	2012-03-27T00:00:00Z
npre.2012.7127.1	-15.7	-15.81	2012-04-03T00:00:00Z
npre.2012.7067.1	-15.7	-15.81	2012-04-02T00:00:00Z
npre.2012.7107.2	-15.7	-15.81	2012-04-03T00:00:00Z
npre.2012.7079.1	-15.7	-15.81	2012-04-02T00:00:00Z
npre.2012.7074.2	-15.7	-15.81	2012-04-02T00:00:00Z
npre.2012.7152.1	-15.7	-15.81	2012-04-04T00:00:00Z
npre.2012.7100.1	-15.7	-15.81	2012-04-02T00:00:00Z
npre.2012.7040.1	-15.7	-15.81	2012-03-29T00:00:00Z
npre.2012.7149.1	-15.7	-15.81	2012-04-04T00:00:00Z
npre.2012.7109.1	-15.7	-15.81	2012-04-03T00:00:00Z
npre.2012.7151.1	-15.7	-15.81	2012-04-04T00:00:00Z
npre.2012.7051.1	-15.7	-15.81	2012-04-02T00:00:00Z
npre.2012.7107.1	-15.7	-15.81	2012-04-03T00:00:00Z
npre.2012.7074.1	-15.7	-15.81	2012-04-02T00:00:00Z
npre.2012.7101.2	-15.7	-15.81	2012-04-03T00:00:00Z
npre.2012.7045.1	-15.7	-15.81	2012-04-02T00:00:00Z
npre.2012.7017.1	-15.7	-15.81	2012-03-26T00:00:00Z
npre.2012.7044.1	-15.7	-15.81	2012-03-30T00:00:00Z
nprot.2012.049	18.5	28.24	2012-04-26T00:00:00Z
nprot.2012.020	15.9	26.38	2012-04-19T00:00:00Z
nprot.2012.038	18.0	23.55	2012-04-19T00:00:00Z
nprot.2011.437	19.6	29.11	2012-01-12T00:00:00Z
nprot.2011.443	17.6	29.28	2012-01-26T00:00:00Z
nprot.2011.447	18.3	32.29	2012-01-26T00:00:00Z
nprot.2011.440	17.9	30.09	2012-01-19T00:00:00Z
ismej2012110	17.2	24.47	2012-10-04T00:00:00Z
ismej201299	15.5	23.42	2012-09-06T00:00:00Z
nprot.2012.022	18.9	32.41	2012-04-05T00:00:00Z
ismej201290	18.3	31.59	2012-09-06T00:00:00Z
ismej2012123	19.9	19.9	2012-10-25T00:00:00Z
nprot.2012.009	20.4	35.53	2012-03-08T00:00:00Z
nprot.2012.017	17.5	24.47	2012-03-15T00:00:00Z
nprot.2012.012	17.1	27.66	2012-03-08T00:00:00Z
nprot.2012.016	18.4	32.69	2012-03-01T00:00:00Z
nprot.2012.018	17.5	29.91	2012-03-22T00:00:00Z
nprot.2012.007	17.6	29.22	2012-03-15T00:00:00Z
ismej201296	17.3	26.2	2012-08-30T00:00:00Z
ismej201294	21.2	33.0	2012-08-30T00:00:00Z
nprot.2011.449	18.2	30.08	2012-02-02T00:00:00Z
nprot.2011.453	17.9	31.07	2012-02-09T00:00:00Z
nprot.2011.455	16.7	29.15	2012-02-16T00:00:00Z
ismej201287	17.0	29.15	2012-08-23T00:00:00Z
nprot.2011.446	19.7	29.46	2012-02-02T00:00:00Z
nprot.2011.456	16.2	27.59	2012-02-16T00:00:00Z
nprot.2012.005	17.0	27.66	2012-02-23T00:00:00Z
nprot.2011.439	19.3	30.96	2012-01-12T00:00:00Z
nprot.2011.445	17.1	29.27	2012-01-19T00:00:00Z
ismej201281	15.7	25.79	2012-08-16T00:00:00Z
nprot.2011.424	18.7	31.25	2012-01-05T00:00:00Z
nprot.2012.062	22.1	38.27	2012-06-07T00:00:00Z
nprot.2012.068	18.4	27.95	2012-06-07T00:00:00Z
nprot.2012.051	17.9	29.45	2012-06-07T00:00:00Z
nprot.2012.063	17.2	26.79	2012-06-07T00:00:00Z
nprot.2012.065	17.6	29.74	2012-06-14T00:00:00Z
nprot.2012.021	18.1	28.76	2012-04-05T00:00:00Z
nprot.2012.023	18.3	29.28	2012-04-12T00:00:00Z
nprot.2012.027	18.9	32.99	2012-04-05T00:00:00Z
nprot.2012.029	21.3	35.6	2012-03-29T00:00:00Z
npre.2012.7053.1	-15.7	-15.81	2012-04-02T00:00:00Z
nprot.2012.037	18.9	28.94	2012-04-12T00:00:00Z
nprot.2012.014	17.6	24.94	2012-03-29T00:00:00Z
nprot.2012.024	18.5	28.47	2012-04-12T00:00:00Z
nprot.2012.026	17.2	24.36	2012-04-05T00:00:00Z
nprot.2012.028	17.8	30.38	2012-03-29T00:00:00Z
nprot.2012.036	16.2	24.93	2012-04-12T00:00:00Z
nprot.2012.060	17.4	29.51	2012-05-24T00:00:00Z
nprot.2012.058	18.3	27.25	2012-05-31T00:00:00Z
nprot.2012.047	16.3	28.81	2012-05-24T00:00:00Z
nprot.2012.013	16.8	22.56	2012-03-01T00:00:00Z
nprot.2012.015	18.2	30.79	2012-03-15T00:00:00Z
nprot.2012.002	18.4	33.1	2012-03-01T00:00:00Z
nprot.2012.004	18.2	32.05	2012-03-15T00:00:00Z
nprot.2012.010	21.5	35.08	2012-03-01T00:00:00Z
nprot.2012.008	18.7	30.15	2012-03-08T00:00:00Z
npre.2012.6949.1	-15.7	-15.81	2012-02-29T00:00:00Z
npre.2012.6776.1	-15.7	-15.81	2012-01-23T00:00:00Z
nnano.2012.205	17.3	26.04	2012-11-06T00:00:00Z
nnano.2012.197	15.3	18.51	2012-11-06T00:00:00Z
nnano.2012.199	49.7	121.79	2012-11-06T00:00:00Z
npre.2012.6853.1	-15.7	-15.81	2012-01-31T00:00:00Z
nnano.2012.12	8.7	11.46	2012-02-06T00:00:00Z
nnano.2012.146	18.9	32.93	2012-09-16T00:00:00Z
npre.2012.7063.1	-15.7	-15.81	2012-04-02T00:00:00Z
npre.2012.7122.1	-15.7	-15.81	2012-04-03T00:00:00Z
npre.2012.7120.1	-15.7	-15.81	2012-04-03T00:00:00Z
nnano.2012.150	16.1	22.68	2012-08-19T00:00:00Z
nnano.2012.145	17.0	32.92	2012-09-09T00:00:00Z
nnano.2012.151	17.2	31.53	2012-09-09T00:00:00Z
nnano.2012.116	17.0	29.27	2012-07-15T00:00:00Z
nnano.2012.144	17.9	30.9	2012-09-02T00:00:00Z
nnano.2012.152	17.1	27.66	2012-09-02T00:00:00Z
nnano.2012.147	20.5	38.72	2012-09-02T00:00:00Z
nnano.2012.134	17.7	29.22	2012-08-26T00:00:00Z
nnano.2012.142	19.4	35.2	2012-08-26T00:00:00Z
ismej2012153	18.5	27.43	2012-12-13T00:00:00Z
npre.2012.6831.1	-15.7	-15.81	2012-01-25T00:00:00Z
npre.2012.6852.1	-15.7	-15.81	2012-01-31T00:00:00Z
nprot.2012.137	19.6	33.79	2012-11-29T00:00:00Z
nprot.2012.140	20.4	32.94	2012-11-29T00:00:00Z
nnano.2012.175	22.5	28.37	2012-10-08T00:00:00Z
nnano.2012.172	20.8	26.69	2012-10-08T00:00:00Z
nnano.2012.174	15.4	21.23	2012-10-08T00:00:00Z
nnano.2012.180	17.4	25.98	2012-10-07T00:00:00Z
nnano.2012.171	16.0	14.92	2012-10-08T00:00:00Z
nnano.2012.131	18.2	33.56	2012-08-19T00:00:00Z
nnano.2012.128	17.4	30.9	2012-08-12T00:00:00Z
nnano.2012.188	13.9	12.02	2012-11-06T00:00:00Z
nnano.2012.84	16.7	28.58	2012-06-10T00:00:00Z
cddis201211	14.9	36.97	2012-03-01T00:00:00Z
cddis201246	18.7	29.06	2012-05-24T00:00:00Z
cddis201250	19.2	26.56	2012-05-31T00:00:00Z
cddis201256	16.1	25.86	2012-05-24T00:00:00Z
cddis201243	16.7	23.78	2012-05-17T00:00:00Z
cddis201249	18.2	24.13	2012-05-17T00:00:00Z
cddis201242	16.6	25.17	2012-05-10T00:00:00Z
cddis201248	17.9	24.94	2012-05-10T00:00:00Z
cddis201233	16.8	26.38	2012-04-19T00:00:00Z
cddis201239	18.4	27.43	2012-04-19T00:00:00Z
cddis201245	18.7	26.44	2012-05-03T00:00:00Z
cddis201236	17.1	26.44	2012-04-26T00:00:00Z
cddis201240	17.7	28.93	2012-04-19T00:00:00Z
cddis201238	17.4	25.45	2012-04-19T00:00:00Z
cddis201244	17.2	26.67	2012-05-03T00:00:00Z
cddis201229	18.3	25.92	2012-04-12T00:00:00Z
cddis201235	17.4	22.68	2012-04-05T00:00:00Z
cddis201237	17.0	26.27	2012-04-12T00:00:00Z
cddis201226	17.2	26.09	2012-04-05T00:00:00Z
cddis201230	18.5	28.59	2012-04-05T00:00:00Z
cddis201228	17.5	26.85	2012-03-29T00:00:00Z
cddis201232	17.9	25.75	2012-04-05T00:00:00Z
cddis201225	18.9	27.37	2012-04-05T00:00:00Z
cddis201231	17.9	25.87	2012-04-05T00:00:00Z
cddis201294	17.5	25.22	2012-07-19T00:00:00Z
cddis201216	17.8	26.74	2012-03-01T00:00:00Z
cddis201220	20.5	28.99	2012-03-08T00:00:00Z
cddis201222	16.7	26.84	2012-03-15T00:00:00Z
cddis201217	18.2	27.6	2012-03-15T00:00:00Z
cddis201221	18.4	27.54	2012-03-15T00:00:00Z
cddis201219	16.8	27.19	2012-03-15T00:00:00Z
cddis201223	16.9	27.48	2012-03-22T00:00:00Z
nphys2497	6.1	7.29	2012-11-30T00:00:00Z
nphys2498	17.4	23.26	2012-11-30T00:00:00Z
nrrheum.2012.189	16.6	31.12	2012-10-23T00:00:00Z
nphys2431	16.8	30.6	2012-09-30T00:00:00Z
nchembio.1084	17.5	26.79	2012-09-30T00:00:00Z
nchembio.1081	16.7	27.13	2012-09-30T00:00:00Z
nchembio.1085	18.5	28.12	2012-09-30T00:00:00Z
nphys2262	16.1	25.73	2012-03-18T00:00:00Z
nrneph.2012.242	18.9	32.19	2012-11-13T00:00:00Z
nrneph.2012.171	12.0	15.01	2012-08-07T00:00:00Z
nrneph.2012.169	18.1	19.14	2012-08-07T00:00:00Z
nchembio.1115	20.4	36.71	2012-11-26T00:00:00Z
nchembio.1119	18.7	23.78	2012-11-26T00:00:00Z
nrneph.2012.172	24.2	16.84	2012-08-07T00:00:00Z
nprot.2012.146	23.3	38.1	2012-12-20T00:00:00Z
nphys2452	30.4	83.65	2012-10-03T00:00:00Z
nphys2449	19.4	44.4	2012-10-03T00:00:00Z
nphys2430	17.8	33.79	2012-09-23T00:00:00Z
nphys2217	16.9	29.17	2012-02-05T00:00:00Z
nphys2214	19.1	31.31	2012-02-05T00:00:00Z
nphys2232	17.2	29.15	2012-02-19T00:00:00Z
nchembio.1095	20.4	34.04	2012-10-21T00:00:00Z
nchembio.1097	21.8	43.24	2012-10-17T00:00:00Z
nchembio.1100	15.3	45.76	2012-10-17T00:00:00Z
nrneurol.2012.213	17.1	17.99	2012-10-16T00:00:00Z
nchembio.1102	10.9	39.57	2012-10-17T00:00:00Z
nrneurol.2012.215	17.4	21.35	2012-10-16T00:00:00Z
nrrheum.2012.180	21.6	53.09	2012-10-16T00:00:00Z
nchembio.1104	9.8	34.87	2012-10-17T00:00:00Z
nrneph.2012.153	13.5	22.33	2012-07-31T00:00:00Z
nrneph.2012.155	17.3	17.87	2012-07-31T00:00:00Z
nrneph.2012.226	19.7	21.7	2012-10-16T00:00:00Z
ncomms1877	18.4	29.73	2012-05-29T00:00:00Z
ncomms1848	24.1	43.6	2012-05-22T00:00:00Z
ncomms1870	16.1	26.37	2012-05-29T00:00:00Z
ncomms1876	15.3	24.81	2012-05-29T00:00:00Z
ncomms1843	18.2	29.21	2012-05-22T00:00:00Z
nclimate1748	17.7	30.38	2012-11-18T00:00:00Z
ncomms1884	17.8	33.38	2012-05-29T00:00:00Z
nclimate1585	16.0	27.47	2012-11-18T00:00:00Z
ncomms1857	16.5	30.37	2012-05-22T00:00:00Z
ncomms1824	18.7	32.18	2012-05-22T00:00:00Z
ncomms1869	16.2	27.59	2012-05-29T00:00:00Z
ncomms1731	18.7	29.91	2012-03-06T00:00:00Z
ncomms2073	15.8	23.6	2012-10-16T00:00:00Z
ncomms2115	15.4	25.04	2012-10-16T00:00:00Z
ncomms2121	17.8	30.26	2012-10-16T00:00:00Z
ncomms2133	17.2	27.14	2012-10-16T00:00:00Z
ncomms2151	18.4	32.46	2012-10-16T00:00:00Z
ncomms2134	16.3	26.84	2012-10-16T00:00:00Z
ncomms2136	18.9	30.09	2012-10-16T00:00:00Z
ncomms2138	16.7	27.59	2012-10-16T00:00:00Z
ncomms1805	19.6	32.0	2012-05-15T00:00:00Z
ncomms1821	17.4	30.84	2012-05-15T00:00:00Z
ncomms1841	21.0	35.48	2012-05-15T00:00:00Z
ncomms1820	16.5	28.75	2012-05-08T00:00:00Z
ncomms1818	17.1	31.07	2012-05-08T00:00:00Z
ncomms1836	23.9	40.48	2012-05-15T00:00:00Z
ncomms2111	18.2	27.72	2012-10-09T00:00:00Z
ncomms2109	17.9	28.35	2012-10-09T00:00:00Z
ncomms2113	18.5	26.67	2012-10-09T00:00:00Z
ncomms2119	16.3	26.38	2012-10-09T00:00:00Z
ncomms2127	17.2	27.6	2012-10-09T00:00:00Z
nrneurol.2012.238	13.4	13.63	2012-11-13T00:00:00Z
nrrheum.2012.202	74.1	188.47	2012-11-13T00:00:00Z
nchembio.1108	18.6	30.33	2012-10-28T00:00:00Z
nphys2476	14.4	18.22	2012-11-06T00:00:00Z
nrrheum.2012.163	19.1	16.72	2012-09-11T00:00:00Z
nphys2482	17.5	35.61	2012-11-06T00:00:00Z
nphys2484	13.9	36.18	2012-11-06T00:00:00Z
nphys2490	14.6	16.88	2012-11-06T00:00:00Z
nrrheum.2012.160	16.2	13.76	2012-09-11T00:00:00Z
nphys2483	14.7	39.76	2012-11-06T00:00:00Z
nphys2485	14.7	39.76	2012-11-06T00:00:00Z
nphys2500	30.4	77.63	2012-11-30T00:00:00Z
nrneph.2012.228	20.2	36.83	2012-10-23T00:00:00Z
nchembio.1094	18.2	28.12	2012-10-21T00:00:00Z
nphys2461	16.1	25.11	2012-11-30T00:00:00Z
nphys2331	17.3	29.97	2012-06-03T00:00:00Z
nphys2322	16.5	30.2	2012-05-27T00:00:00Z
nphys2332	17.9	31.93	2012-06-03T00:00:00Z
nchembio.1092	16.3	25.69	2012-10-14T00:00:00Z
nphys2309	15.5	23.55	2012-05-06T00:00:00Z
nrendo.2012.188	14.9	42.67	2012-10-01T00:00:00Z
nrrheum.2012.185	13.7	44.24	2012-10-01T00:00:00Z
nrrheum.2012.164	13.7	43.19	2012-10-01T00:00:00Z
nphys2239	16.7	28.0	2012-02-26T00:00:00Z
nrendo.2012.209	20.3	18.92	2012-11-13T00:00:00Z
nrneph.2012.231	71.7	187.19	2012-11-13T00:00:00Z
nrneurol.2012.224	20.9	22.0	2012-11-13T00:00:00Z
nchembio.1096	18.0	30.09	2012-10-28T00:00:00Z
nchembio.1105	18.3	30.33	2012-10-28T00:00:00Z
nchembio.1099	9.8	35.28	2012-10-17T00:00:00Z
nchembio.1098	13.9	39.6	2012-10-17T00:00:00Z
nchembio.1101	11.9	33.47	2012-10-17T00:00:00Z
nphys2299	17.3	29.5	2012-04-29T00:00:00Z
nphys2294	15.4	25.16	2012-04-22T00:00:00Z
ncomms1691	16.0	28.46	2012-02-21T00:00:00Z
ncomms1700	16.1	23.31	2012-02-28T00:00:00Z
ncomms1699	18.7	29.04	2012-02-28T00:00:00Z
ncomms1694	29.7	52.59	2012-02-21T00:00:00Z
ncomms1657	16.8	27.43	2012-02-07T00:00:00Z
ncomms2081	15.3	27.34	2012-09-25T00:00:00Z
ncomms2112	18.6	29.04	2012-10-09T00:00:00Z
ncomms2069	24.1	41.33	2012-09-18T00:00:00Z
ncomms2064	18.5	28.53	2012-09-18T00:00:00Z
ncomms2070	17.4	27.48	2012-09-18T00:00:00Z
ncomms2074	18.0	28.24	2012-09-18T00:00:00Z
ncomms2078	19.9	30.45	2012-09-18T00:00:00Z
ncomms2055	15.3	26.09	2012-09-18T00:00:00Z
ncomms2067	17.9	30.77	2012-09-18T00:00:00Z
ncomms1626	15.2	25.39	2012-01-10T00:00:00Z
ncomms1628	19.9	31.83	2012-01-10T00:00:00Z
ncomms1632	17.6	27.36	2012-01-10T00:00:00Z
ncomms1640	15.5	29.15	2012-01-17T00:00:00Z
ncomms1638	19.4	34.95	2012-01-24T00:00:00Z
ncomms1642	22.8	43.02	2012-01-24T00:00:00Z
ncomms1613	19.7	32.87	2012-01-03T00:00:00Z
ncomms1621	17.5	26.78	2012-01-03T00:00:00Z
ncomms1619	15.1	25.22	2012-01-03T00:00:00Z
ncomms1658	17.5	29.74	2012-01-31T00:00:00Z
ncomms1662	17.8	30.83	2012-01-31T00:00:00Z
ncomms1635	15.7	23.89	2012-01-17T00:00:00Z
ncomms1637	18.6	31.65	2012-01-17T00:00:00Z
ncomms1641	17.9	30.48	2012-01-24T00:00:00Z
ncomms1639	18.6	32.06	2012-01-24T00:00:00Z
ncomms1647	17.9	27.94	2012-01-24T00:00:00Z
ncomms1614	15.8	24.82	2012-01-03T00:00:00Z
ncomms1649	16.4	28.81	2012-01-24T00:00:00Z
ismej201245	16.1	24.86	2012-05-17T00:00:00Z
ismej2011207	17.3	26.08	2012-01-12T00:00:00Z
mi201291	18.1	26.9	2012-09-26T00:00:00Z
ismej201220	16.6	24.58	2012-03-15T00:00:00Z
ismej20123	15.7	24.4	2012-02-09T00:00:00Z
ismej20125	16.5	25.74	2012-02-23T00:00:00Z
ismej201265	17.9	27.59	2012-07-26T00:00:00Z
ismej201284	16.3	25.8	2012-08-02T00:00:00Z
ismej2011206	18.7	25.69	2012-01-19T00:00:00Z
ismej2011208	17.0	25.98	2012-01-12T00:00:00Z
ismej201267	16.6	24.23	2012-07-05T00:00:00Z
ismej201269	16.0	24.86	2012-07-05T00:00:00Z
ismej201250	16.5	25.1	2012-07-12T00:00:00Z
ismej201270	15.2	23.42	2012-07-05T00:00:00Z
ismej201268	16.8	24.41	2012-07-12T00:00:00Z
ismej201259	15.4	25.22	2012-06-21T00:00:00Z
ismej201256	16.7	26.09	2012-06-28T00:00:00Z
ismej201260	15.8	23.71	2012-06-28T00:00:00Z
ismej201262	16.0	24.28	2012-06-21T00:00:00Z
ismej201266	15.9	25.09	2012-06-28T00:00:00Z
ismej201247	16.2	21.05	2012-06-28T00:00:00Z
ismej201261	15.7	24.12	2012-06-28T00:00:00Z
ismej201263	16.4	25.22	2012-06-14T00:00:00Z
ismej201248	18.2	26.27	2012-06-07T00:00:00Z
ismej201254	16.4	24.0	2012-06-14T00:00:00Z
ismej201264	14.7	24.4	2012-06-14T00:00:00Z
ismej201251	15.8	23.08	2012-06-14T00:00:00Z
ismej201257	14.9	24.46	2012-06-14T00:00:00Z
ismej201243	17.1	26.89	2012-05-24T00:00:00Z
ismej201249	16.1	24.86	2012-05-31T00:00:00Z
ismej201234	16.2	26.32	2012-05-17T00:00:00Z
ismej201240	16.1	25.44	2012-05-17T00:00:00Z
nchem.1394	17.2	29.91	2012-07-15T00:00:00Z
nchem.1478	18.8	26.1	2012-10-23T00:00:00Z
nchem.1445	31.2	98.92	2012-08-23T00:00:00Z
nchem.1447	7.8	32.64	2012-08-23T00:00:00Z
nchem.1440	17.0	28.13	2012-08-23T00:00:00Z
nchem.1448	9.0	30.03	2012-08-23T00:00:00Z
nchem.1353	15.0	21.4	2012-05-22T00:00:00Z
nchem.1396	16.5	29.1	2012-07-08T00:00:00Z
nchem.1500	26.0	34.06	2012-11-23T00:00:00Z
nchem.1479	16.1	22.79	2012-10-23T00:00:00Z
nchem.1397	16.6	27.36	2012-06-24T00:00:00Z
nchem.1380	18.2	34.03	2012-07-01T00:00:00Z
nchem.1383	16.5	25.91	2012-07-01T00:00:00Z
nchem.1331	18.2	31.94	2012-04-22T00:00:00Z
nchem.1406	18.8	32.99	2012-07-29T00:00:00Z
nchem.1381	17.1	31.01	2012-06-10T00:00:00Z
nchem.1425	7.8	32.64	2012-07-24T00:00:00Z
nchem.1427	9.0	30.03	2012-07-24T00:00:00Z
nchem.1414	15.4	24.13	2012-07-24T00:00:00Z
nchem.1424	12.1	38.94	2012-07-24T00:00:00Z
nchem.1426	17.0	42.01	2012-07-24T00:00:00Z
nchem.1462	17.1	16.72	2012-09-24T00:00:00Z
nchem.1395	18.3	28.53	2012-07-15T00:00:00Z
nchem.1468	20.8	37.46	2012-09-24T00:00:00Z
nchem.1461	18.6	19.91	2012-09-24T00:00:00Z
nchem.1368	18.4	33.33	2012-06-03T00:00:00Z
nchem.1367	17.1	30.08	2012-06-03T00:00:00Z
nchem.1446	8.6	36.33	2012-08-23T00:00:00Z
ijos201263	18.3	26.96	2012-12-07T00:00:00Z
ijos201262	17.7	25.98	2012-12-07T00:00:00Z
nchem.1369	16.3	32.35	2012-05-22T00:00:00Z
nchem.1385	19.8	33.16	2012-07-08T00:00:00Z
nchem.1314	18.5	32.0	2012-04-01T00:00:00Z
nchem.1303	18.2	28.88	2012-03-25T00:00:00Z
ijos201268	16.3	24.47	2012-12-21T00:00:00Z
nchem.1470	17.0	25.8	2012-09-24T00:00:00Z
nchem.1460	13.8	12.25	2012-09-24T00:00:00Z
nchem.1293	17.6	29.1	2012-03-11T00:00:00Z
nchem.1295	18.4	30.37	2012-03-18T00:00:00Z
nchem.1297	18.5	29.15	2012-03-18T00:00:00Z
nchem.1299	16.8	28.12	2012-03-18T00:00:00Z
nchem.1284	17.7	28.46	2012-03-04T00:00:00Z
nchem.1290	16.6	27.54	2012-03-04T00:00:00Z
nchem.1298	16.5	26.43	2012-03-18T00:00:00Z
nchem.1370	10.2	28.98	2012-05-22T00:00:00Z
nchem.1372	14.3	47.15	2012-05-22T00:00:00Z
nchem.1374	17.8	21.92	2012-05-22T00:00:00Z
nchem.1371	17.0	49.26	2012-05-22T00:00:00Z
nchem.1373	17.0	42.01	2012-05-22T00:00:00Z
nchem.1443	16.7	16.6	2012-08-23T00:00:00Z
nchem.1438	15.7	26.38	2012-08-23T00:00:00Z
nchem.1444	16.5	22.1	2012-08-23T00:00:00Z
nchem.1250	16.1	29.04	2012-02-05T00:00:00Z
nchem.1264	17.1	30.37	2012-02-12T00:00:00Z
nchem.1270	17.8	30.44	2012-02-21T00:00:00Z
nchem.1267	18.8	35.76	2012-02-12T00:00:00Z
nchem.1430	27.3	42.05	2012-08-12T00:00:00Z
nchem.1338	18.6	32.06	2012-04-29T00:00:00Z
nchem.1243	16.7	25.97	2012-01-24T00:00:00Z
nchem.1253	16.5	27.77	2012-01-29T00:00:00Z
nchem.1234	17.9	28.81	2012-01-10T00:00:00Z
nchem.1242	17.5	29.62	2012-01-15T00:00:00Z
nchem.1347	14.3	47.15	2012-04-23T00:00:00Z
ngeo1695	68.2	175.59	2012-12-21T00:00:00Z
ngeo1674	68.2	175.59	2012-12-21T00:00:00Z
ngeo1682	18.3	40.3	2012-12-21T00:00:00Z
ngeo1684	68.2	175.59	2012-12-21T00:00:00Z
ngeo1688	36.3	63.35	2012-12-21T00:00:00Z
ngeo1692	27.3	42.05	2012-12-21T00:00:00Z
ngeo1694	68.2	175.59	2012-12-21T00:00:00Z
ngeo1696	68.2	175.59	2012-12-21T00:00:00Z
ngeo1659	27.3	42.05	2012-12-21T00:00:00Z
nphoton.2012.180	17.2	23.72	2012-08-12T00:00:00Z
nphoton.2012.261	18.6	32.12	2012-11-11T00:00:00Z
nphoton.2012.284	20.1	30.91	2012-11-25T00:00:00Z
nphoton.2012.308	16.8	25.81	2012-11-30T00:00:00Z
nphoton.2012.147	21.2	40.39	2012-07-15T00:00:00Z
nphoton.2012.160	18.9	31.36	2012-07-22T00:00:00Z
nphoton.2012.158	17.5	30.38	2012-07-15T00:00:00Z
nphoton.2012.278	18.2	27.2	2012-11-18T00:00:00Z
nphoton.2012.294	15.5	42.8	2012-11-05T00:00:00Z
nphoton.2012.272	10.6	14.56	2012-11-05T00:00:00Z
nphoton.2012.274	15.8	22.33	2012-10-16T00:00:00Z
nphoton.2012.138	18.4	32.23	2012-06-24T00:00:00Z
nphoton.2012.144	20.2	31.42	2012-06-24T00:00:00Z
nphoton.2012.49	20.7	35.24	2012-04-08T00:00:00Z
nphoton.2012.265	19.5	29.92	2012-11-11T00:00:00Z
nphoton.2012.264	18.0	29.57	2012-11-11T00:00:00Z
nphoton.2012.303	17.7	23.61	2012-11-30T00:00:00Z
nphoton.2012.311	17.8	18.22	2012-11-30T00:00:00Z
nphoton.2012.304	16.8	18.05	2012-11-30T00:00:00Z
nphoton.2012.290	8.0	26.55	2012-11-05T00:00:00Z
nphoton.2012.288	12.3	35.12	2012-11-05T00:00:00Z
nphoton.2012.292	12.3	34.54	2012-11-05T00:00:00Z
nclimate1574	20.6	21.3	2012-05-25T00:00:00Z
tp2012103	18.4	24.53	2012-10-23T00:00:00Z
nclimate1551	21.1	22.28	2012-05-25T00:00:00Z
nclimate1561	9.5	11.42	2012-05-25T00:00:00Z
nclimate1540	18.0	30.33	2012-05-25T00:00:00Z
nclimate1550	12.1	20.47	2012-05-25T00:00:00Z
nclimate1554	18.1	28.3	2012-05-25T00:00:00Z
bcj201241	17.4	23.43	2012-11-23T00:00:00Z
nclimate1457	19.3	21.47	2012-03-04T00:00:00Z
srep00685	16.2	27.65	2012-09-24T00:00:00Z
srep00693	17.7	28.46	2012-09-25T00:00:00Z
srep00695	16.5	25.23	2012-09-26T00:00:00Z
srep00697	18.5	28.7	2012-09-26T00:00:00Z
srep00688	15.1	26.55	2012-09-24T00:00:00Z
srep00692	18.5	29.15	2012-09-25T00:00:00Z
srep00696	16.4	23.2	2012-09-26T00:00:00Z
srep00255	16.6	28.39	2012-02-09T00:00:00Z
srep00261	17.7	24.36	2012-02-16T00:00:00Z
srep00263	16.6	23.2	2012-02-13T00:00:00Z
srep00265	17.8	27.54	2012-02-16T00:00:00Z
srep00234	23.1	40.7	2012-02-02T00:00:00Z
srep00269	17.4	23.6	2012-02-16T00:00:00Z
srep00240	17.3	27.99	2012-02-02T00:00:00Z
srep00277	19.6	31.65	2012-02-20T00:00:00Z
srep00281	18.7	33.14	2012-02-21T00:00:00Z
srep00244	16.9	30.2	2012-02-01T00:00:00Z
srep00279	17.6	28.46	2012-02-20T00:00:00Z
srep00283	16.3	26.72	2012-02-22T00:00:00Z
srep00246	18.6	24.99	2012-02-03T00:00:00Z
srep00248	19.5	34.84	2012-02-06T00:00:00Z
srep00252	17.8	25.8	2012-02-07T00:00:00Z
mi2012113	15.9	23.95	2012-11-21T00:00:00Z
nphoton.2012.21	14.7	17.23	2012-02-01T00:00:00Z
mi2012106	16.6	26.72	2012-11-21T00:00:00Z
mi2012108	17.7	28.29	2012-11-21T00:00:00Z
mi2012126	64.0	153.11	2012-12-28T00:00:00Z
nphoton.2012.146	16.7	26.96	2012-07-08T00:00:00Z
nphoton.2012.148	18.3	28.01	2012-07-08T00:00:00Z
nphoton.2012.165	12.1	39.57	2012-06-28T00:00:00Z
nphoton.2012.167	9.8	36.33	2012-06-28T00:00:00Z
nphoton.2012.171	26.9	78.83	2012-06-28T00:00:00Z
nphoton.2012.169	14.7	39.76	2012-06-28T00:00:00Z
nphoton.2012.166	10.9	40.21	2012-06-28T00:00:00Z
nphoton.2012.170	13.3	36.96	2012-06-28T00:00:00Z
nphoton.2012.168	13.5	39.18	2012-06-28T00:00:00Z
nphoton.2012.172	13.5	39.18	2012-06-28T00:00:00Z
nphoton.2012.242	13.6	14.97	2012-10-01T00:00:00Z
